scene_id,checkpoint_path,checkpoint_read_ok,checkpoint_read_error,year,acquisition_date,orbit_state,relative_orbit,platform,rows_n,zero_support_checkpoint,scene_id_values_n,scene_id_matches_filename,support_ids_n,duplicate_support_rows_n,vv_raster_inside_n,vv_calibration_fail_n,vv_noise_fail_n,vv_nonpositive_n,vv_valid_corrected_sigma0_n,vh_raster_inside_n,vh_calibration_fail_n,vh_noise_fail_n,vh_nonpositive_n,vh_valid_corrected_sigma0_n
S1A_IW_GRDH_1SDV_20160409T052708_20160409T052733_010740_01007E_8152_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160409T052708_20160409T052733_010740_01007E_8152_COG.csv.gz,True,,2016,2016-04-09,descending,168,sentinel-1a,2286,False,1,True,2286,0,2286,0,0,168,2118,2286,0,0,187,2099
S1A_IW_GRDH_1SDV_20160410T171423_20160410T171448_010762_010122_E46B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160410T171423_20160410T171448_010762_010122_E46B_COG.csv.gz,True,,2016,2016-04-10,ascending,15,sentinel-1a,3775,False,1,True,3775,0,3775,0,0,0,3775,3775,0,0,57,3718
S1A_IW_GRDH_1SDV_20160410T171448_20160410T171513_010762_010122_3076_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160410T171448_20160410T171513_010762_010122_3076_COG.csv.gz,True,,2016,2016-04-10,ascending,15,sentinel-1a,556,False,1,True,556,0,556,0,0,0,556,556,0,0,10,546
S1A_IW_GRDH_1SDV_20160414T053453_20160414T053518_010813_0102C0_C84E_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160414T053453_20160414T053518_010813_0102C0_C84E_COG.csv.gz,True,,2016,2016-04-14,descending,66,sentinel-1a,49,False,1,True,49,0,49,0,0,0,49,49,0,0,0,49
S1A_IW_GRDH_1SDV_20160414T053518_20160414T053543_010813_0102C0_9560_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160414T053518_20160414T053543_010813_0102C0_9560_COG.csv.gz,True,,2016,2016-04-14,descending,66,sentinel-1a,4282,False,1,True,4282,0,4282,0,0,1,4281,4282,0,0,46,4236
S1A_IW_GRDH_1SDV_20160415T172240_20160415T172305_010835_01035A_BB9E_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160415T172240_20160415T172305_010835_01035A_BB9E_COG.csv.gz,True,,2016,2016-04-15,ascending,88,sentinel-1a,3840,False,1,True,3840,0,3840,0,0,132,3708,3840,0,0,145,3695
S1A_IW_GRDH_1SDV_20160421T052655_20160421T052720_010915_0105CD_B13F_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160421T052655_20160421T052720_010915_0105CD_B13F_COG.csv.gz,True,,2016,2016-04-21,descending,168,sentinel-1a,2331,False,1,True,2331,0,2331,0,0,219,2112,2331,0,0,250,2081
S1A_IW_GRDH_1SDV_20160422T171424_20160422T171449_010937_010677_D047_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160422T171424_20160422T171449_010937_010677_D047_COG.csv.gz,True,,2016,2016-04-22,ascending,15,sentinel-1a,3774,False,1,True,3774,0,3774,0,0,0,3774,3774,0,0,105,3669
S1A_IW_GRDH_1SDV_20160422T171449_20160422T171514_010937_010677_E291_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160422T171449_20160422T171514_010937_010677_E291_COG.csv.gz,True,,2016,2016-04-22,ascending,15,sentinel-1a,557,False,1,True,557,0,557,0,0,0,557,557,0,0,10,547
S1A_IW_GRDH_1SDV_20160426T053508_20160426T053533_010988_01081D_1942_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160426T053508_20160426T053533_010988_01081D_1942_COG.csv.gz,True,,2016,2016-04-26,descending,66,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,1,4330,4331,0,0,134,4197
S1A_IW_GRDH_1SDV_20160427T172233_20160427T172258_011010_0108C8_1108_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160427T172233_20160427T172258_011010_0108C8_1108_COG.csv.gz,True,,2016,2016-04-27,ascending,88,sentinel-1a,3141,False,1,True,3141,0,3141,0,0,164,2977,3141,0,0,202,2939
S1A_IW_GRDH_1SDV_20160427T172258_20160427T172323_011010_0108C8_3D48_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160427T172258_20160427T172323_011010_0108C8_3D48_COG.csv.gz,True,,2016,2016-04-27,ascending,88,sentinel-1a,736,False,1,True,736,0,736,0,0,0,736,736,0,0,8,728
S1A_IW_GRDH_1SDV_20160503T052644_20160503T052709_011090_010B55_AD58_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160503T052644_20160503T052709_011090_010B55_AD58_COG.csv.gz,True,,2016,2016-05-03,descending,168,sentinel-1a,1,False,1,True,1,0,1,0,0,1,0,1,0,0,1,0
S1A_IW_GRDH_1SDV_20160503T052709_20160503T052734_011090_010B55_61F5_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160503T052709_20160503T052734_011090_010B55_61F5_COG.csv.gz,True,,2016,2016-05-03,descending,168,sentinel-1a,2287,False,1,True,2287,0,2287,0,0,170,2117,2287,0,0,187,2100
S1A_IW_GRDH_1SDV_20160504T171424_20160504T171449_011112_010BED_AE0D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160504T171424_20160504T171449_011112_010BED_AE0D_COG.csv.gz,True,,2016,2016-05-04,ascending,15,sentinel-1a,3774,False,1,True,3774,0,3774,0,0,4,3770,3774,0,0,105,3669
S1A_IW_GRDH_1SDV_20160504T171449_20160504T171514_011112_010BED_9188_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160504T171449_20160504T171514_011112_010BED_9188_COG.csv.gz,True,,2016,2016-05-04,ascending,15,sentinel-1a,557,False,1,True,557,0,557,0,0,0,557,557,0,0,16,541
S1A_IW_GRDH_1SDV_20160508T053454_20160508T053519_011163_010DA8_361C_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160508T053454_20160508T053519_011163_010DA8_361C_COG.csv.gz,True,,2016,2016-05-08,descending,66,sentinel-1a,49,False,1,True,49,0,49,0,0,0,49,49,0,0,0,49
S1A_IW_GRDH_1SDV_20160508T053519_20160508T053544_011163_010DA8_A041_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160508T053519_20160508T053544_011163_010DA8_A041_COG.csv.gz,True,,2016,2016-05-08,descending,66,sentinel-1a,4282,False,1,True,4282,0,4282,0,0,3,4279,4282,0,0,141,4141
S1A_IW_GRDH_1SDV_20160509T172241_20160509T172306_011185_010E48_BF9B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160509T172241_20160509T172306_011185_010E48_BF9B_COG.csv.gz,True,,2016,2016-05-09,ascending,88,sentinel-1a,3840,False,1,True,3840,0,3840,0,0,131,3709,3840,0,0,157,3683
S1A_IW_GRDH_1SDV_20160515T052653_20160515T052718_011265_0110E3_0EB6_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160515T052653_20160515T052718_011265_0110E3_0EB6_COG.csv.gz,True,,2016,2016-05-15,descending,168,sentinel-1a,2331,False,1,True,2331,0,2331,0,0,221,2110,2331,0,0,237,2094
S1A_IW_GRDH_1SDV_20160515T052718_20160515T052743_011265_0110E3_1A44_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160515T052718_20160515T052743_011265_0110E3_1A44_COG.csv.gz,True,,2016,2016-05-15,descending,168,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20160516T171425_20160516T171450_011287_011198_16E0_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160516T171425_20160516T171450_011287_011198_16E0_COG.csv.gz,True,,2016,2016-05-16,ascending,15,sentinel-1a,3774,False,1,True,3774,0,3774,0,0,4,3770,3774,0,0,75,3699
S1A_IW_GRDH_1SDV_20160516T171450_20160516T171515_011287_011198_BC51_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160516T171450_20160516T171515_011287_011198_BC51_COG.csv.gz,True,,2016,2016-05-16,ascending,15,sentinel-1a,557,False,1,True,557,0,557,0,0,0,557,557,0,0,14,543
S1A_IW_GRDH_1SDV_20160520T053512_20160520T053537_011338_01134D_5A10_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160520T053512_20160520T053537_011338_01134D_5A10_COG.csv.gz,True,,2016,2016-05-20,descending,66,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,4,4327,4331,0,0,88,4243
S1A_IW_GRDH_1SDV_20160521T172237_20160521T172302_011360_011401_7483_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160521T172237_20160521T172302_011360_011401_7483_COG.csv.gz,True,,2016,2016-05-21,ascending,88,sentinel-1a,3872,False,1,True,3872,0,3872,0,0,171,3701,3872,0,0,198,3674
S1A_IW_GRDH_1SDV_20160521T172302_20160521T172327_011360_011401_3DBF_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160521T172302_20160521T172327_011360_011401_3DBF_COG.csv.gz,True,,2016,2016-05-21,ascending,88,sentinel-1a,14,False,1,True,14,0,14,0,0,0,14,14,0,0,0,14
S1A_IW_GRDH_1SDV_20160527T052648_20160527T052713_011440_0116A9_EC4B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160527T052648_20160527T052713_011440_0116A9_EC4B_COG.csv.gz,True,,2016,2016-05-27,descending,168,sentinel-1a,579,False,1,True,579,0,579,0,0,51,528,579,0,0,60,519
S1A_IW_GRDH_1SDV_20160527T052713_20160527T052738_011440_0116A9_60F9_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160527T052713_20160527T052738_011440_0116A9_60F9_COG.csv.gz,True,,2016,2016-05-27,descending,168,sentinel-1a,1695,False,1,True,1695,0,1695,0,0,111,1584,1695,0,0,142,1553
S1A_IW_GRDH_1SDV_20160528T171423_20160528T171448_011462_011752_45F5_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160528T171423_20160528T171448_011462_011752_45F5_COG.csv.gz,True,,2016,2016-05-28,ascending,15,sentinel-1a,2366,False,1,True,2366,0,2366,0,0,1,2365,2366,0,0,75,2291
S1A_IW_GRDH_1SDV_20160528T171448_20160528T171513_011462_011752_D223_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160528T171448_20160528T171513_011462_011752_D223_COG.csv.gz,True,,2016,2016-05-28,ascending,15,sentinel-1a,1965,False,1,True,1965,0,1965,0,0,1,1964,1965,0,0,48,1917
S1A_IW_GRDH_1SDV_20160601T053455_20160601T053520_011513_011906_6FE6_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160601T053455_20160601T053520_011513_011906_6FE6_COG.csv.gz,True,,2016,2016-06-01,descending,66,sentinel-1a,15,False,1,True,15,0,15,0,0,0,15,15,0,0,0,15
S1A_IW_GRDH_1SDV_20160601T053520_20160601T053545_011513_011906_48A5_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160601T053520_20160601T053545_011513_011906_48A5_COG.csv.gz,True,,2016,2016-06-01,descending,66,sentinel-1a,4316,False,1,True,4316,0,4316,0,0,2,4314,4316,0,0,71,4245
S1A_IW_GRDH_1SDV_20160602T172240_20160602T172305_011535_0119AA_EEC9_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160602T172240_20160602T172305_011535_0119AA_EEC9_COG.csv.gz,True,,2016,2016-06-02,ascending,88,sentinel-1a,3883,False,1,True,3883,0,3883,0,0,171,3712,3883,0,0,207,3676
S1A_IW_GRDH_1SDV_20160602T172305_20160602T172330_011535_0119AA_75D4_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160602T172305_20160602T172330_011535_0119AA_75D4_COG.csv.gz,True,,2016,2016-06-02,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20160608T052703_20160608T052728_011615_011C21_D117_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160608T052703_20160608T052728_011615_011C21_D117_COG.csv.gz,True,,2016,2016-06-08,descending,168,sentinel-1a,2605,False,1,True,2605,0,2605,0,0,495,2110,2605,0,0,504,2101
S1A_IW_GRDH_1SDV_20160609T171424_20160609T171449_011637_011CD1_1065_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160609T171424_20160609T171449_011637_011CD1_1065_COG.csv.gz,True,,2016,2016-06-09,ascending,15,sentinel-1a,2366,False,1,True,2366,0,2366,0,0,1,2365,2366,0,0,36,2330
S1A_IW_GRDH_1SDV_20160609T171449_20160609T171514_011637_011CD1_EE7D_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160609T171449_20160609T171514_011637_011CD1_EE7D_COG.csv.gz,True,,2016,2016-06-09,ascending,15,sentinel-1a,1965,False,1,True,1965,0,1965,0,0,3,1962,1965,0,0,38,1927
S1A_IW_GRDH_1SDV_20160613T053516_20160613T053546_011688_011E7E_4770_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160613T053516_20160613T053546_011688_011E7E_4770_COG.csv.gz,True,,2016,2016-06-13,descending,66,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,3,4328,4331,0,0,74,4257
S1A_IW_GRDH_1SDV_20160614T172241_20160614T172306_011710_011F26_C679_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160614T172241_20160614T172306_011710_011F26_C679_COG.csv.gz,True,,2016,2016-06-14,ascending,88,sentinel-1a,3882,False,1,True,3882,0,3882,0,0,172,3710,3882,0,0,183,3699
S1A_IW_GRDH_1SDV_20160614T172306_20160614T172331_011710_011F26_0FB0_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160614T172306_20160614T172331_011710_011F26_0FB0_COG.csv.gz,True,,2016,2016-06-14,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20160707T053457_20160707T053522_012038_0129AA_ADAE_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160707T053457_20160707T053522_012038_0129AA_ADAE_COG.csv.gz,True,,2016,2016-07-07,descending,66,sentinel-1a,15,False,1,True,15,0,15,0,0,0,15,15,0,0,0,15
S1A_IW_GRDH_1SDV_20160707T053522_20160707T053547_012038_0129AA_6543_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160707T053522_20160707T053547_012038_0129AA_6543_COG.csv.gz,True,,2016,2016-07-07,descending,66,sentinel-1a,4316,False,1,True,4316,0,4316,0,0,0,4316,4316,0,0,9,4307
S1A_IW_GRDH_1SDV_20160708T172243_20160708T172308_012060_012A5B_614E_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160708T172243_20160708T172308_012060_012A5B_614E_COG.csv.gz,True,,2016,2016-07-08,ascending,88,sentinel-1a,3799,False,1,True,3799,0,3799,0,0,89,3710,3799,0,0,90,3709
S1A_IW_GRDH_1SDV_20160708T172308_20160708T172333_012060_012A5B_B97B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160708T172308_20160708T172333_012060_012A5B_B97B_COG.csv.gz,True,,2016,2016-07-08,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20160714T052704_20160714T052729_012140_012CF8_C92F_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160714T052704_20160714T052729_012140_012CF8_C92F_COG.csv.gz,True,,2016,2016-07-14,descending,168,sentinel-1a,2600,False,1,True,2600,0,2600,0,0,496,2104,2600,0,0,499,2101
S1A_IW_GRDH_1SDV_20160715T171425_20160715T171450_012162_012DA2_DDCF_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160715T171425_20160715T171450_012162_012DA2_DDCF_COG.csv.gz,True,,2016,2016-07-15,ascending,15,sentinel-1a,2368,False,1,True,2368,0,2368,0,0,0,2368,2368,0,0,5,2363
S1A_IW_GRDH_1SDV_20160715T171450_20160715T171515_012162_012DA2_E64B_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160715T171450_20160715T171515_012162_012DA2_E64B_COG.csv.gz,True,,2016,2016-07-15,ascending,15,sentinel-1a,1963,False,1,True,1963,0,1963,0,0,0,1963,1963,0,0,2,1961
S1A_IW_GRDH_1SDV_20160719T053458_20160719T053523_012213_012F5D_2EA9_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160719T053458_20160719T053523_012213_012F5D_2EA9_COG.csv.gz,True,,2016,2016-07-19,descending,66,sentinel-1a,15,False,1,True,15,0,15,0,0,0,15,15,0,0,0,15
S1A_IW_GRDH_1SDV_20160719T053523_20160719T053548_012213_012F5D_34D3_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160719T053523_20160719T053548_012213_012F5D_34D3_COG.csv.gz,True,,2016,2016-07-19,descending,66,sentinel-1a,4316,False,1,True,4316,0,4316,0,0,2,4314,4316,0,0,5,4311
S1A_IW_GRDH_1SDV_20160720T172243_20160720T172308_012235_013003_A2C7_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160720T172243_20160720T172308_012235_013003_A2C7_COG.csv.gz,True,,2016,2016-07-20,ascending,88,sentinel-1a,3885,False,1,True,3885,0,3885,0,0,172,3713,3885,0,0,175,3710
S1A_IW_GRDH_1SDV_20160720T172308_20160720T172333_012235_013003_368E_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160720T172308_20160720T172333_012235_013003_368E_COG.csv.gz,True,,2016,2016-07-20,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20160726T052705_20160726T052730_012315_0132A1_5F97_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160726T052705_20160726T052730_012315_0132A1_5F97_COG.csv.gz,True,,2016,2016-07-26,descending,168,sentinel-1a,2601,False,1,True,2601,0,2601,0,0,495,2106,2601,0,0,497,2104
S1A_IW_GRDH_1SDV_20160727T171426_20160727T171451_012337_013359_BCD8_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160727T171426_20160727T171451_012337_013359_BCD8_COG.csv.gz,True,,2016,2016-07-27,ascending,15,sentinel-1a,2366,False,1,True,2366,0,2366,0,0,0,2366,2366,0,0,5,2361
S1A_IW_GRDH_1SDV_20160727T171451_20160727T171516_012337_013359_5189_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160727T171451_20160727T171516_012337_013359_5189_COG.csv.gz,True,,2016,2016-07-27,ascending,15,sentinel-1a,1965,False,1,True,1965,0,1965,0,0,0,1965,1965,0,0,2,1963
S1A_IW_GRDH_1SDV_20160731T053508_20160731T053537_012388_013519_3993_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160731T053508_20160731T053537_012388_013519_3993_COG.csv.gz,True,,2016,2016-07-31,descending,66,sentinel-1a,4331,False,1,True,4331,0,4331,0,0,0,4331,4331,0,0,3,4328
S1A_IW_GRDH_1SDV_20160801T172244_20160801T172309_012410_0135D4_01F7_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160801T172244_20160801T172309_012410_0135D4_01F7_COG.csv.gz,True,,2016,2016-08-01,ascending,88,sentinel-1a,3883,False,1,True,3883,0,3883,0,0,173,3710,3883,0,0,174,3709
S1A_IW_GRDH_1SDV_20160801T172309_20160801T172334_012410_0135D4_D960_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160801T172309_20160801T172334_012410_0135D4_D960_COG.csv.gz,True,,2016,2016-08-01,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20160807T052650_20160807T052719_012490_013884_E979_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160807T052650_20160807T052719_012490_013884_E979_COG.csv.gz,True,,2016,2016-08-07,descending,168,sentinel-1a,1318,False,1,True,1318,0,1318,0,0,36,1282,1318,0,0,38,1280
S1A_IW_GRDH_1SDV_20160807T052719_20160807T052744_012490_013884_8578_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160807T052719_20160807T052744_012490_013884_8578_COG.csv.gz,True,,2016,2016-08-07,descending,168,sentinel-1a,853,False,1,True,853,0,853,0,0,21,832,853,0,0,23,830
S1A_IW_GRDH_1SDV_20160808T171427_20160808T171452_012512_01392E_C14A_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160808T171427_20160808T171452_012512_01392E_C14A_COG.csv.gz,True,,2016,2016-08-08,ascending,15,sentinel-1a,2368,False,1,True,2368,0,2368,0,0,0,2368,2368,0,0,4,2364
S1A_IW_GRDH_1SDV_20160808T171452_20160808T171517_012512_01392E_EBF8_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160808T171452_20160808T171517_012512_01392E_EBF8_COG.csv.gz,True,,2016,2016-08-08,ascending,15,sentinel-1a,1963,False,1,True,1963,0,1963,0,0,0,1963,1963,0,0,1,1962
S1A_IW_GRDH_1SDV_20160812T053459_20160812T053524_012563_013AED_7222_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160812T053459_20160812T053524_012563_013AED_7222_COG.csv.gz,True,,2016,2016-08-12,descending,66,sentinel-1a,15,False,1,True,15,0,15,0,0,0,15,15,0,0,0,15
S1A_IW_GRDH_1SDV_20160812T053524_20160812T053549_012563_013AED_4FC5_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160812T053524_20160812T053549_012563_013AED_4FC5_COG.csv.gz,True,,2016,2016-08-12,descending,66,sentinel-1a,4316,False,1,True,4316,0,4316,0,0,0,4316,4316,0,0,2,4314
S1A_IW_GRDH_1SDV_20160813T172245_20160813T172310_012585_013B95_2D55_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160813T172245_20160813T172310_012585_013B95_2D55_COG.csv.gz,True,,2016,2016-08-13,ascending,88,sentinel-1a,3883,False,1,True,3883,0,3883,0,0,173,3710,3883,0,0,175,3708
S1A_IW_GRDH_1SDV_20160813T172310_20160813T172335_012585_013B95_5BA5_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160813T172310_20160813T172335_012585_013B95_5BA5_COG.csv.gz,True,,2016,2016-08-13,ascending,88,sentinel-1a,0,True,0,True,0,0,0,0,0,0,0,0,0,0,0,0
S1A_IW_GRDH_1SDV_20160819T052707_20160819T052732_012665_013E40_BCA9_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160819T052707_20160819T052732_012665_013E40_BCA9_COG.csv.gz,True,,2016,2016-08-19,descending,168,sentinel-1a,2608,False,1,True,2608,0,2608,0,0,495,2113,2608,0,0,496,2112
S1A_IW_GRDH_1SDV_20160824T053500_20160824T053525_012738_0140C6_B897_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160824T053500_20160824T053525_012738_0140C6_B897_COG.csv.gz,True,,2016,2016-08-24,descending,66,sentinel-1a,15,False,1,True,15,0,15,0,0,0,15,15,0,0,0,15
S1A_IW_GRDH_1SDV_20160824T053525_20160824T053550_012738_0140C6_4728_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160824T053525_20160824T053550_012738_0140C6_4728_COG.csv.gz,True,,2016,2016-08-24,descending,66,sentinel-1a,4316,False,1,True,4316,0,4316,0,0,0,4316,4316,0,0,3,4313
S1A_IW_GRDH_1SDV_20160825T172246_20160825T172311_012760_014184_1231_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160825T172246_20160825T172311_012760_014184_1231_COG.csv.gz,True,,2016,2016-08-25,ascending,88,sentinel-1a,3804,False,1,True,3804,0,3804,0,0,96,3708,3804,0,0,97,3707
S1A_IW_GRDH_1SDV_20160831T052707_20160831T052732_012840_014434_DF80_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160831T052707_20160831T052732_012840_014434_DF80_COG.csv.gz,True,,2016,2016-08-31,descending,168,sentinel-1a,2600,False,1,True,2600,0,2600,0,0,496,2104,2600,0,0,495,2105
S1A_IW_GRDH_1SDV_20160901T171428_20160901T171453_012862_0144E3_B4E0_COG,outputs\diagnostics\design_c\c2v\scene_checkpoints\primary\S1A_IW_GRDH_1SDV_20160901T171428_20160901T171453_012862_0144E3_B4E0_COG.csv.gz,True,,2016,2016-09-01,ascending,15,sentinel-1a,2366,False,1,True,2366,0,2366,0,0,0,2366,2366,0,0,4,2362
